Date / Time,Label,Old value,Current value,Unit of value,etCO2 [kPa],MV [l/min],Pmean [cmH2O],PIP [cmH2O],PPlat [cmH2O],PEEP [cmH2O],FiO2 [Vol%],prim. Agent exp [Vol%],prim. Agent type,N2O exp [Vol%],Set FG O2 [Vol%],Set FG flow [l/min],Set Carrier gas,Set Vt [ml],Set PEEP [cmH2O],Set dPs [cmH2O],Set Pinsp [cmH2O],Set Phigh [cmH2O],Set Plow [cmH2O],Set Thigh [s],Set Tlow [s],Set RR [breaths/min],Set RRmin [breaths/min],Set Agent [Vol%],Set Agent type,Procedure Duration [s],Set SustInfPressure [cmH2O],Set SustInfDuration [s],Set IncPeepMaxPinsp [cmH2O],Set IncPeepMaxPeep [cmH2O]
20-Apr-2021 9:08:43,Alarm,,Minute volume low,medium grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 9:08:46,RR,13,10,breaths/min,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,
20-Apr-2021 9:08:46,Ti,1.5,1.9,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 9:08:49,Pinsp,15,12,cmH2O,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,
20-Apr-2021 9:08:55,FG flow,8.00,4.00,l/min,,,,,,,,,,,,4.00,,,,,,,,,,,,,,,,,,
20-Apr-2021 9:08:59,O2,100,51,Vol%,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,
20-Apr-2021 9:09:04,Pinsp,12,10,cmH2O,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,
20-Apr-2021 9:09:06,Ti,1.9,1.4,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 9:09:38,Measurements,,,,5.7,3.9,5,10,10,3,80,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 9:09:38,Alarm,,Minute volume low,medium grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 9:10:05,Measurements,,,,5.8,3.1,5,10,10,3,60,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 9:12:28,Measurements,,,,5.9,3.9,5,10,10,3,48,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 9:12:28,Alarm,,Minute volume low,medium grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 9:15:05,Measurements,,,,6.1,3.2,5,10,10,3,47,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 9:20:05,Measurements,,,,6.2,3.3,5,10,10,3,47,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 9:21:03,Measurements,,,,6.3,3.9,5,11,10,3,47,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 9:21:03,Alarm,,Minute volume low,medium grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 9:22:52,Vent. mode changed,PC,Man/Spon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 9:22:52,Ventilation settings,,MAN/SPON,,,,,,,,,,,,,,,,Off,,,,,,,,,,,,,,,
20-Apr-2021 9:25:05,Measurements,,,,6.8,2.5,1,1,,0,46,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 9:30:05,Measurements,,,,6.5,4.5,1,1,,0,46,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 9:35:05,Measurements,,,,6.4,4.0,1,1,,0,46,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 9:40:05,Measurements,,,,6.8,2.8,1,1,,0,46,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 9:45:05,Measurements,,,,6.6,3.0,1,1,,0,46,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 9:50:05,Measurements,,,,6.5,3.9,1,1,,0,46,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 9:55:05,Measurements,,,,6.2,6.9,1,1,,0,45,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:00:05,Measurements,,,,2.8,2.3,1,1,,0,46,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:05:05,Measurements,,,,6.9,3.8,1,1,,0,46,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:08:17,Measurements,,,,0.0,,1,,,,46,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:08:17,Alarm,,Apnea (no CO2),high grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:08:22,Vent. mode changed,Man/Spon,PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:08:22,Ventilation settings,,Press.Ctrl.,,,,,,,,,,,,,,,,3,,10,,,,,10,,,,,,,,
20-Apr-2021 10:08:22,Measurements,,,,0.0,,1,,,,46,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:08:22,Alarm,,Minute volume low,medium grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:09:04,Measurements,,,,8.0,2.4,5,11,10,3,46,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:09:04,Alarm,,etCO2 high,medium grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:09:22,Measurements,,,,6.6,1.8,5,10,10,3,46,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:09:22,Alarm,,Minute volume low,medium grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:09:58,Measurements,,,,7.8,2.6,5,16,16,3,46,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:09:58,Alarm,,etCO2 high,medium grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:10:06,Measurements,,,,6.8,4.8,5,13,10,2,46,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:10:36,Measurements,,,,4.5,3.7,5,14,12,2,44,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:10:36,Alarm,,Minute volume low,medium grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:11:40,Measurements,,,,7.7,2.9,5,10,10,4,46,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:11:40,Alarm,,etCO2 high,medium grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:13:51,Measurements,,,,7.5,5.4,5,11,9,3,45,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:13:51,Alarm,,etCO2 high,medium grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:15:05,Measurements,,,,6.6,6.5,5,13,10,3,46,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:18:26,Vent. mode changed,PC,Man/Spon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:18:26,Ventilation settings,,MAN/SPON,,,,,,,,,,,,,,,,Off,,,,,,,,,,,,,,,
20-Apr-2021 10:20:05,Measurements,,,,4.7,3.2,1,1,,0,46,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:25:05,Measurements,,,,6.5,5.1,1,1,,0,45,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:30:05,Measurements,,,,6.4,4.4,1,1,,0,45,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:35:05,Measurements,,,,6.4,4.0,1,1,,0,46,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:40:05,Measurements,,,,6.4,4.8,1,1,,0,45,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:45:05,Measurements,,,,6.3,5.3,1,1,,0,45,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:46:44,O2,51,100,Vol%,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:50:05,Measurements,,,,6.1,5.5,1,1,,0,87,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:55:05,Measurements,,,,6.2,4.3,1,1,,0,90,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:56:59,Measurements,,,,0.1,5.1,1,1,,0,20,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:56:59,Alarm,,Apnea (no CO2),high grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:57:28,Measurements,,,,0.1,4.8,1,1,,0,20,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 10:57:28,Alarm,,FiO2 low,high grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:00:05,Measurements,,,,4.0,3.8,1,1,,0,89,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:01:01,Measurements,,,,0.0,,1,,,,91,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:01:01,Alarm,,Apnea (no CO2),high grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:05:05,Measurements,,,,0.0,,0,,,,91,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:06:57,Audio pause,Off,On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:07:59,Measurements,,,,0.0,,0,0,,0,20,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:07:59,Alarm,,FiO2 low,high grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:08:24,Alarm,,Fresh gas low or leakage,low grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:08:56,Audio pause,On,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:09:00,Audio pause,Off,On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:09:05,System state changed,Operation,Standby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:09:05,Case duration,,2:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:09:05,Consumption O2,,264,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:09:05,Consumption Air,,242,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:11:00,Audio pause,On,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:18:04,Start of therapy,,New adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:18:04,Patient category,,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:18:04,Patient weight,,75,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:18:04,Patient height,,181,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:18:04,Patient age,,32,year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:18:04,Ventilation settings,,MAN/SPON,,,,,,,,,,,,,,,,Off,,,,,,,,,,,,,,,
20-Apr-2021 11:18:04,Gas settings,,,,,,,,,,,,,,100,3.00,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:20:06,Measurements,,,,5.4,2.6,1,0,,0,90,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:22:00,O2,100,51,Vol%,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:22:06,FG flow,3.00,2.00,l/min,,,,,,,,,,,,2.00,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:22:18,O2,51,100,Vol%,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:22:24,FG flow,2.00,8.00,l/min,,,,,,,,,,,,8.00,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:23:19,Alarm,,xMAC low,low grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:24:19,Measurements,,,,5.6,0.79,1,2,,1,93,0.48,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:24:19,Alarm,,xMAC low,medium grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:25:05,Measurements,,,,5.8,3.5,1,2,,1,93,0.51,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:29:12,Measurements,,,,0.0,,1,0,,0,95,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:29:12,Alarm,,Apnea (no CO2),high grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:30:02,Audio pause,Off,On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:30:05,Measurements,,,,0.1,,1,0,,0,21,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:30:16,Measurements,,,,0.1,,1,1,,0,21,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:30:16,Alarm,,FiO2 low,high grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:30:18,FiO2 low,29,28,Vol%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:31:32,System state changed,Operation,Standby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:31:32,Case duration,,0:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:31:32,Consumption O2,,85,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:31:32,Consumption Sev,,4.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:31:32,Uptake Sev,,0.5,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 11:32:02,Audio pause,On,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:00:08,Start of therapy,,New adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:00:08,Patient category,,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:00:08,Patient weight,,75,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:00:08,Patient height,,181,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:00:08,Patient age,,32,year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:00:08,Ventilation settings,,MAN/SPON,,,,,,,,,,,,,,,,Off,,,,,,,,,,,,,,,
20-Apr-2021 12:00:08,Gas settings,,,,,,,,,,,,,,100,3.00,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:00:10,FG flow,3.00,8.00,l/min,,,,,,,,,,,,8.00,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:00:39,Alarm,,Fresh gas low or leakage,low grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:02:03,Vent. mode changed,Man/Spon,PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:02:03,Ventilation settings,,Press.Ctrl.,,,,,,,,,,,,,,,,3,,15,,,,,13,,,,,,,,
20-Apr-2021 12:02:03,Measurements,,,,5.0,0.55,5,21,,8,90,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:02:03,Alarm,,Minute volume low,medium grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:02:06,Pinsp,15,10,cmH2O,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,
20-Apr-2021 12:02:08,RR,13,8,breaths/min,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,
20-Apr-2021 12:02:08,Ti,1.5,2.4,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:02:10,Ti,2.4,1.5,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:02:13,O2,100,50,Vol%,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:02:15,FG flow,8.00,4.30,l/min,,,,,,,,,,,,4.30,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:02:38,Measurements,,,,6.5,3.8,5,10,10,3,92,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:02:38,Alarm,,Minute volume low,medium grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:05:06,Measurements,,,,7.1,2.0,4,10,10,3,46,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:05:26,Measurements,,,,7.2,2.0,4,10,10,3,46,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:05:26,Alarm,,etCO2 high,medium grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:07:02,Measurements,,,,7.3,4.2,5,10,10,4,46,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:07:02,Alarm,,etCO2 high,medium grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:07:13,etCO2 high,7.1,7.6,kPa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:07:16,Vent. mode changed,PC,Man/Spon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:07:16,Ventilation settings,,MAN/SPON,,,,,,,,,,,,,,,,Off,,,,,,,,,,,,,,,
20-Apr-2021 12:10:05,Measurements,,,,7.0,3.4,1,2,,0,45,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:15:05,Measurements,,,,6.7,4.0,1,2,,0,45,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:20:05,Measurements,,,,6.7,4.3,1,2,,0,45,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:25:05,Measurements,,,,6.8,3.3,1,1,,0,45,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:30:05,Measurements,,,,6.6,4.6,1,2,,1,45,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:35:05,Measurements,,,,7.1,1.6,1,1,,0,45,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:40:05,Measurements,,,,7.1,4.8,1,2,,0,45,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:45:05,Measurements,,,,6.7,6.3,1,2,,0,44,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:50:05,Measurements,,,,6.7,5.4,1,2,,0,45,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:55:05,Measurements,,,,7.0,0.92,1,1,,0,45,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 12:56:28,O2,50,100,Vol%,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,
20-Apr-2021 13:00:05,Measurements,,,,3.8,4.1,1,2,,1,90,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 13:05:05,Measurements,,,,4.2,,1,,,,90,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 13:05:16,Measurements,,,,0.0,,1,,,,91,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 13:05:16,Alarm,,Apnea (no CO2),high grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 13:06:51,Audio pause,Off,On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 13:08:50,Audio pause,On,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 13:10:03,Audio pause,Off,On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 13:10:05,Measurements,,,,0.0,,0,,,,92,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 13:12:02,Audio pause,On,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 13:12:28,Audio pause,Off,On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 13:14:28,Audio pause,On,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 13:14:45,System state changed,Operation,Standby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 13:14:45,Case duration,,1:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 13:14:45,Consumption O2,,181,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 13:14:45,Consumption Air,,148,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 14:47:46,Start of therapy,,New adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 14:47:46,Patient category,,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 14:47:46,Patient weight,,75,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 14:47:46,Patient height,,181,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 14:47:46,Patient age,,32,year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 14:47:46,Ventilation settings,,MAN/SPON,,,,,,,,,,,,,,,,Off,,,,,,,,,,,,,,,
20-Apr-2021 14:47:46,Gas settings,,,,,,,,,,,,,,100,3.00,,,,,,,,,,,,,,,,,,
20-Apr-2021 14:47:50,FG flow,3.00,8.00,l/min,,,,,,,,,,,,8.00,,,,,,,,,,,,,,,,,,
20-Apr-2021 14:49:37,Measurements,,,,1.3,0.05,2,9,,9,87,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 14:49:37,Alarm,,Apnea (no CO2),high grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 14:49:39,FG flow,8.00,0.80,l/min,,,,,,,,,,,,0.80,,,,,,,,,,,,,,,,,,
20-Apr-2021 14:49:44,FG flow,0.80,4.00,l/min,,,,,,,,,,,,4.00,,,,,,,,,,,,,,,,,,
20-Apr-2021 14:50:05,Measurements,,,,4.8,1.7,6,10,,5,94,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 14:50:48,Vent. mode changed,Man/Spon,PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 14:50:48,Ventilation settings,,Press.Ctrl.,,,,,,,,,,,,,,,,3,,15,,,,,13,,,,,,,,
20-Apr-2021 14:50:49,Measurements,,,,4.8,,2,9,,0,94,0.00,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 14:50:49,Alarm,,Minute volume low,medium grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 14:50:57,RR,13,10,breaths/min,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,
20-Apr-2021 14:50:57,Ti,1.5,1.9,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 14:51:00,Pinsp,15,11,cmH2O,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,
20-Apr-2021 14:51:03,Ti,1.9,1.2,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 14:55:06,Measurements,,,,6.0,5.7,5,11,11,4,89,1.57,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 15:00:05,Measurements,,,,6.1,4.8,5,12,11,3,89,1.93,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 15:02:06,Measurements,,,,6.6,3.9,5,11,11,2,89,2.03,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 15:02:06,Alarm,,Minute volume low,medium grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 15:02:14,MV low,3.9,0.9,l/min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 15:02:19,Vent. mode changed,PC,Man/Spon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 15:02:19,Ventilation settings,,MAN/SPON,,,,,,,,,,,,,,,,Off,,,,,,,,,,,,,,,
20-Apr-2021 15:05:05,Measurements,,,,7.4,2.8,7,10,,8,90,1.91,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 15:10:05,Measurements,,,,7.5,3.7,2,3,,1,89,2.14,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 15:15:05,Measurements,,,,7.9,2.5,2,3,,1,89,2.18,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 15:20:05,Measurements,,,,8.3,2.4,2,3,,1,89,2.17,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 15:21:53,O2,100,59,Vol%,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,
20-Apr-2021 15:22:04,FG flow,4.00,1.00,l/min,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,
20-Apr-2021 15:25:05,Measurements,,,,8.2,2.7,2,2,,1,71,2.16,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 15:30:05,Measurements,,,,8.3,2.7,2,2,,1,60,2.06,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 15:35:05,Measurements,,,,8.5,3.1,2,2,,1,55,2.02,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 15:40:05,Measurements,,,,8.7,3.2,2,2,,1,52,1.99,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 15:45:05,Measurements,,,,8.8,3.1,2,2,,1,50,1.96,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 15:50:05,Measurements,,,,2.1,2.8,2,2,,1,49,2.42,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 15:55:05,Measurements,,,,5.6,1.9,2,2,,1,42,2.27,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 16:00:05,Measurements,,,,2.8,0.75,2,2,,1,48,2.75,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 16:00:40,O2,59,78,Vol%,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,
20-Apr-2021 16:01:51,Measurements,,,,6.7,0.00,2,1,,1,39,2.15,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 16:01:51,Alarm,,Apnea (no CO2),high grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 16:03:11,Measurements,,,,9.1,0.01,2,2,,1,38,1.88,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 16:03:11,Alarm,,Apnea (no CO2),high grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 16:05:05,Measurements,,,,2.6,,2,1,,1,61,2.05,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 16:06:52,Measurements,,,,1.7,0.00,2,2,,2,61,1.97,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 16:06:52,Alarm,,Apnea (no CO2),high grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 16:09:06,Measurements,,,,0.1,0.00,2,1,,1,61,2.22,0,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 16:09:06,Alarm,,Apnea (no CO2),high grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2021 16:10:05,Measurements,,,,0.8,,2,,,,67,2.08,0,,,,,,,,,,,,,,,,,,,,,
